 ,Label,Area(Center Circle),Mean(Center Circle),StdDev(Center Circle),Mode(Center Circle),Min(Center Circle),Max(Center Circle),X(Center Circle),Y(Center Circle),XM(Center Circle),YM(Center Circle),Perim.(Center Circle),BX(Center Circle),BY(Center Circle),Width(Center Circle),Height(Center Circle),Major(Center Circle),Minor(Center Circle),Angle(Center Circle),Circ.(Center Circle),Feret(Center Circle),IntDen(Center Circle),Median(Center Circle),Skew(Center Circle),Kurt(Center Circle),%Area(Center Circle),RawIntDen(Center Circle),FeretX(Center Circle),FeretY(Center Circle),FeretAngle(Center Circle),MinFeret(Center Circle),AR(Center Circle),Round(Center Circle),Solidity(Center Circle),MinThr(Center Circle),MaxThr(Center Circle),Area(BG),Mean(BG),StdDev(BG),Mode(BG),Min(BG),Max(BG),X(BG),Y(BG),XM(BG),YM(BG),Perim.(BG),BX(BG),BY(BG),Width(BG),Height(BG),Major(BG),Minor(BG),Angle(BG),Circ.(BG),Feret(BG),IntDen(BG),Median(BG),Skew(BG),Kurt(BG),%Area(BG),RawIntDen(BG),FeretX(BG),FeretY(BG),FeretAngle(BG),MinFeret(BG),AR(BG),Round(BG),Solidity(BG),MinThr(BG),MaxThr(BG),Area(Whole cell),Mean(Whole cell),StdDev(Whole cell),Mode(Whole cell),Min(Whole cell),Max(Whole cell),X(Whole cell),Y(Whole cell),XM(Whole cell),YM(Whole cell),Perim.(Whole cell),BX(Whole cell),BY(Whole cell),Width(Whole cell),Height(Whole cell),Major(Whole cell),Minor(Whole cell),Angle(Whole cell),Circ.(Whole cell),Feret(Whole cell),IntDen(Whole cell),Median(Whole cell),Skew(Whole cell),Kurt(Whole cell),%Area(Whole cell),RawIntDen(Whole cell),FeretX(Whole cell),FeretY(Whole cell),FeretAngle(Whole cell),MinFeret(Whole cell),AR(Whole cell),Round(Whole cell),Solidity(Whole cell),MinThr(Whole cell),MaxThr(Whole cell)
113,Experiment-81.czi,7.364E0,8.519E1,2.751E1,8.000E1,2.200E1,1.830E2,5.071E1,1.420E0,5.070E1,1.426E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.273E2,8.300E1,3.826E-1,-7.809E-2,1.000E2,6.100E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.692E-1,1.956E0,0.000E0,0.000E0,1.700E1,1.978E0,1.420E0,2.047E0,1.219E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.646E0,0.000E0,5.143E0,2.902E1,8.205E0,5.490E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.592E1,3.218E1,8.000E1,0.000E0,1.940E2,4.924E1,1.420E0,5.065E1,1.439E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.067E3,7.600E1,1.977E-1,-1.907E-1,9.995E1,5.899E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
114,Experiment-81.czi,7.364E0,8.415E1,2.648E1,7.600E1,1.500E1,1.830E2,5.071E1,1.420E0,5.070E1,1.413E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.196E2,8.300E1,3.351E-1,1.627E-1,1.000E2,6.025E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.274E-1,2.163E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,1.949E0,1.483E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.346E0,0.000E0,5.204E0,3.061E1,9.231E0,6.170E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.588E1,3.213E1,8.800E1,1.000E0,2.140E2,4.924E1,1.420E0,5.064E1,1.431E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.064E3,7.600E1,2.048E-1,-1.426E-1,1.000E2,5.896E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
115,Experiment-81.czi,7.364E0,8.596E1,2.715E1,8.300E1,1.800E1,1.840E2,5.071E1,1.420E0,5.071E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.330E2,8.500E1,1.289E-1,-2.032E-1,1.000E2,6.155E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.863E-1,2.015E0,0.000E0,0.000E0,1.600E1,1.978E0,1.420E0,2.129E0,1.576E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.852E0,0.000E0,4.882E0,2.478E1,8.547E0,5.690E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.689E1,3.215E1,6.900E1,0.000E0,1.910E2,4.924E1,1.420E0,5.059E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.144E3,7.700E1,1.693E-1,-2.386E-1,9.997E1,5.974E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
116,Experiment-81.czi,7.364E0,8.504E1,2.737E1,9.000E1,2.000E1,1.910E2,5.071E1,1.420E0,5.069E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.262E2,8.500E1,3.787E-1,3.418E-1,1.000E2,6.089E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.855E-1,1.921E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,2.081E0,1.661E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.842E0,0.000E0,4.810E0,2.576E1,8.889E0,5.680E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.764E1,3.302E1,8.100E1,0.000E0,2.270E2,4.924E1,1.420E0,5.060E1,1.436E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.205E3,7.700E1,2.598E-1,-4.134E-2,9.999E1,6.033E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
117,Experiment-81.czi,7.364E0,8.522E1,2.663E1,9.800E1,1.900E1,2.400E2,5.071E1,1.420E0,5.070E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.275E2,8.300E1,6.063E-1,1.462E0,1.000E2,6.102E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.017E-1,2.116E0,0.000E0,0.000E0,3.000E1,1.978E0,1.420E0,1.880E0,1.599E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.037E0,0.000E0,6.107E0,5.082E1,9.231E0,5.870E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.737E1,3.242E1,6.500E1,0.000E0,2.400E2,4.924E1,1.420E0,5.059E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.183E3,7.700E1,1.873E-1,-7.094E-2,9.999E1,6.012E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
118,Experiment-81.czi,7.364E0,8.525E1,2.634E1,8.800E1,2.000E1,2.030E2,5.071E1,1.420E0,5.070E1,1.430E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.278E2,8.400E1,3.704E-1,4.207E-1,1.000E2,6.104E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.171E-1,2.362E0,0.000E0,0.000E0,2.600E1,1.978E0,1.420E0,1.915E0,1.427E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.425E0,0.000E0,5.073E0,3.077E1,1.068E1,7.220E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.677E1,3.206E1,7.500E1,0.000E0,2.130E2,4.924E1,1.420E0,5.062E1,1.441E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.135E3,7.700E1,2.011E-1,-1.349E-1,9.996E1,5.965E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
119,Experiment-81.czi,7.364E0,8.548E1,2.762E1,7.800E1,1.300E1,2.030E2,5.071E1,1.420E0,5.069E1,1.411E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.295E2,8.300E1,4.584E-1,4.020E-1,1.000E2,6.121E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.726E-1,2.212E0,0.000E0,0.000E0,1.700E1,1.978E0,1.420E0,1.790E0,1.493E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.891E0,0.000E0,4.505E0,2.131E1,9.060E0,6.700E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.645E1,3.218E1,7.400E1,0.000E0,2.040E2,4.924E1,1.420E0,5.062E1,1.435E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.109E3,7.600E1,1.924E-1,-2.106E-1,9.997E1,5.940E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
120,Experiment-81.czi,7.364E0,8.730E1,2.711E1,8.300E1,6.000E0,1.810E2,5.071E1,1.420E0,5.071E1,1.423E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.429E2,8.500E1,3.642E-1,2.596E-1,1.000E2,6.251E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,7.291E-1,2.609E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.927E0,1.474E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,8.773E0,0.000E0,4.377E0,2.038E1,1.179E1,8.530E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.798E1,3.246E1,8.300E1,1.000E0,2.010E2,4.924E1,1.420E0,5.068E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.231E3,7.800E1,1.842E-1,-1.318E-1,1.000E2,6.059E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
121,Experiment-81.czi,7.364E0,8.574E1,2.638E1,8.200E1,2.500E1,2.220E2,5.071E1,1.420E0,5.070E1,1.426E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.314E2,8.500E1,3.317E-1,5.014E-1,1.000E2,6.139E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.205E-1,2.027E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,2.006E0,1.384E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.263E0,0.000E0,5.139E0,3.141E1,1.000E1,6.090E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.712E1,3.221E1,6.400E1,0.000E0,2.220E2,4.924E1,1.420E0,5.060E1,1.445E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.163E3,7.700E1,1.969E-1,-1.471E-1,9.997E1,5.992E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
122,Experiment-81.czi,7.364E0,8.745E1,2.868E1,7.900E1,1.800E1,1.810E2,5.071E1,1.420E0,5.069E1,1.414E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.440E2,8.500E1,3.823E-1,-1.552E-1,1.000E2,6.262E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,7.051E-1,2.471E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.973E0,1.367E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,8.485E0,0.000E0,4.252E0,1.925E1,1.171E1,8.250E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.766E1,3.250E1,8.600E1,1.000E0,2.250E2,4.924E1,1.420E0,5.062E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.206E3,7.700E1,2.492E-1,-1.002E-1,1.000E2,6.035E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
123,Experiment-81.czi,7.364E0,8.663E1,2.719E1,8.100E1,2.700E1,1.730E2,5.071E1,1.420E0,5.070E1,1.402E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.379E2,8.300E1,5.044E-1,9.784E-2,1.000E2,6.203E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.803E-1,2.035E0,0.000E0,0.000E0,1.400E1,1.978E0,1.420E0,1.918E0,1.485E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.983E0,0.000E0,4.001E0,1.634E1,1.060E1,6.790E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.841E1,3.253E1,7.200E1,1.000E0,2.100E2,4.924E1,1.420E0,5.063E1,1.427E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.266E3,7.800E1,1.484E-1,-1.448E-1,1.000E2,6.093E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
124,Experiment-81.czi,7.364E0,8.724E1,2.761E1,9.100E1,2.700E1,1.880E2,5.071E1,1.420E0,5.070E1,1.407E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.424E2,8.600E1,5.118E-1,3.920E-1,1.000E2,6.246E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.564E-1,2.492E0,0.000E0,0.000E0,3.700E1,1.978E0,1.420E0,2.060E0,1.530E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.899E0,0.000E0,5.899E0,5.159E1,1.171E1,7.680E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.982E1,3.344E1,8.900E1,0.000E0,2.120E2,4.924E1,1.420E0,5.063E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.378E3,7.900E1,2.121E-1,-1.259E-1,9.997E1,6.202E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
125,Experiment-81.czi,7.364E0,8.866E1,2.777E1,8.500E1,2.700E1,1.740E2,5.071E1,1.420E0,5.069E1,1.425E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.529E2,8.600E1,3.211E-1,-2.426E-1,1.000E2,6.348E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.915E-1,2.291E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.769E0,1.186E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.117E0,0.000E0,4.692E0,2.342E1,1.026E1,6.920E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.876E1,3.321E1,7.500E1,0.000E0,2.150E2,4.924E1,1.420E0,5.060E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.294E3,7.800E1,2.172E-1,-1.389E-1,9.997E1,6.119E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
126,Experiment-81.czi,7.364E0,8.536E1,2.723E1,7.500E1,1.200E1,1.730E2,5.071E1,1.420E0,5.071E1,1.415E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.286E2,8.200E1,4.317E-1,-7.469E-2,1.000E2,6.112E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.171E-1,2.306E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,2.054E0,1.289E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.425E0,0.000E0,4.501E0,2.142E1,1.034E1,7.220E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.751E1,3.176E1,7.600E1,1.000E0,2.130E2,4.924E1,1.420E0,5.057E1,1.431E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.194E3,7.600E1,2.253E-1,-1.453E-1,1.000E2,6.023E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
127,Experiment-81.czi,7.364E0,8.723E1,2.724E1,9.800E1,1.800E1,1.940E2,5.071E1,1.420E0,5.070E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.424E2,8.700E1,3.568E-1,4.519E-1,1.000E2,6.246E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.504E-1,2.200E0,0.000E0,0.000E0,2.400E1,1.978E0,1.420E0,1.627E0,1.476E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.623E0,0.000E0,5.360E0,3.407E1,1.009E1,6.440E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.816E1,3.297E1,8.800E1,0.000E0,2.520E2,4.924E1,1.420E0,5.066E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.246E3,7.800E1,2.242E-1,-1.976E-2,9.999E1,6.073E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
128,Experiment-81.czi,7.364E0,8.802E1,2.945E1,9.700E1,1.300E1,1.820E2,5.071E1,1.420E0,5.070E1,1.431E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.481E2,8.600E1,3.712E-1,3.003E-2,1.000E2,6.302E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.701E-1,1.946E0,0.000E0,0.000E0,1.600E1,1.978E0,1.420E0,2.055E0,1.381E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.656E0,0.000E0,5.010E0,2.719E1,8.120E0,5.500E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.888E1,3.344E1,8.400E1,1.000E0,2.180E2,4.924E1,1.420E0,5.065E1,1.454E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.303E3,7.800E1,2.117E-1,-1.766E-1,1.000E2,6.129E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
129,Experiment-81.czi,7.364E0,8.489E1,2.660E1,7.600E1,1.800E1,1.810E2,5.071E1,1.420E0,5.069E1,1.411E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.251E2,8.400E1,3.979E-1,3.616E-1,1.000E2,6.078E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.214E-1,2.162E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,2.010E0,1.559E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.274E0,0.000E0,5.270E0,3.140E1,8.376E0,6.100E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.831E1,3.278E1,8.600E1,0.000E0,2.030E2,4.924E1,1.420E0,5.063E1,1.434E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.258E3,7.800E1,1.945E-1,-1.671E-1,9.999E1,6.085E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
130,Experiment-81.czi,7.364E0,8.828E1,2.650E1,8.800E1,2.700E1,1.780E2,5.071E1,1.420E0,5.069E1,1.413E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.501E2,8.800E1,3.024E-1,-1.857E-1,1.000E2,6.321E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.410E-1,2.287E0,0.000E0,0.000E0,2.400E1,1.978E0,1.420E0,2.007E0,1.578E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.713E0,0.000E0,4.503E0,2.405E1,1.111E1,7.500E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.886E1,3.316E1,6.700E1,0.000E0,2.070E2,4.924E1,1.420E0,5.060E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.302E3,7.800E1,1.717E-1,-2.392E-1,9.997E1,6.128E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
131,Experiment-81.czi,7.364E0,8.582E1,2.642E1,7.800E1,1.900E1,1.820E2,5.071E1,1.420E0,5.071E1,1.422E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.319E2,8.400E1,4.577E-1,3.690E-1,1.000E2,6.144E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.812E-1,2.164E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,2.143E0,1.499E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.993E0,0.000E0,4.752E0,2.632E1,1.026E1,6.800E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.832E1,3.250E1,7.900E1,1.000E0,2.220E2,4.924E1,1.420E0,5.062E1,1.448E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,6.258E3,7.800E1,2.130E-1,-9.576E-2,1.000E2,6.085E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
